user_id,total_transactions,total_transaction_amount,avg_transaction_amount,max_transaction_amount,avg_account_balance,fraud_transactions,fraud_rate_pct,ip_flag_rate_pct,previous_fraud_activity_rate_pct,avg_daily_transaction_count,avg_failed_transaction_count_7d,avg_transaction_distance,distinct_locations,distinct_device_types,distinct_merchant_categories,first_transaction_time,last_transaction_time
USER_7864,5,900.61,180.12,259.07,54788.07,2,40.0,0.0,0.0,6.4,2.4,3176.55,4,3,4,2023-05-30 17:06:00,2023-12-02 04:58:00
USER_7878,5,542.67,108.53,303.56,39044.13,2,40.0,0.0,20.0,6.4,2.4,1616.45,3,3,3,2023-05-07 11:43:00,2023-08-19 23:34:00
USER_7885,5,342.13,68.43,158.84,51651.41,2,40.0,0.0,20.0,6.4,1.8,3309.12,4,3,4,2023-03-23 09:06:00,2023-12-29 15:06:00
USER_7914,5,396.13,79.23,231.28,52483.88,2,40.0,0.0,0.0,7.6,3.0,3403.76,3,3,3,2023-02-08 09:01:00,2023-12-03 06:53:00
USER_7949,5,596.44,119.29,293.99,37469.67,2,40.0,0.0,0.0,6.0,2.8,2789.59,4,3,3,2023-08-18 07:45:00,2023-12-22 01:49:00
USER_7968,5,332.56,66.51,136.01,40620.61,2,40.0,0.0,0.0,5.4,2.4,2369.09,4,2,3,2023-04-12 05:18:00,2023-10-09 12:59:00
USER_7973,5,503.75,100.75,241.15,26951.72,2,40.0,0.0,0.0,4.6,2.0,3033.73,3,2,3,2023-01-04 23:11:00,2023-09-21 19:36:00
USER_7987,5,738.88,147.78,238.38,62548.45,2,40.0,0.0,40.0,10.2,1.8,2174.96,4,3,5,2023-01-18 00:26:00,2023-11-28 19:13:00
USER_7997,5,243.57,48.71,105.46,48367.26,2,40.0,0.0,20.0,5.0,2.2,1646.03,2,3,3,2023-04-12 09:56:00,2023-12-19 07:04:00
USER_8003,5,549.65,109.93,264.52,47917.01,2,40.0,0.0,40.0,7.8,0.4,2733.71,3,2,3,2023-02-02 12:22:00,2023-09-26 13:01:00
USER_8077,5,475.5,95.1,172.11,33635.46,2,40.0,0.0,0.0,5.8,2.8,3459.47,4,3,3,2023-01-31 10:10:00,2023-09-15 00:33:00
USER_8095,5,622.91,124.58,377.37,65487.29,2,40.0,0.0,0.0,4.8,1.4,2965.54,4,3,3,2023-02-07 00:55:00,2023-12-04 08:13:00
USER_8109,5,128.94,25.79,102.61,56769.45,2,40.0,0.0,0.0,8.2,2.0,1818.76,4,3,3,2023-01-26 11:25:00,2023-09-19 14:06:00
USER_8111,5,412.94,82.59,188.86,49566.37,2,40.0,0.0,0.0,6.4,2.2,2094.88,3,2,2,2023-02-27 13:28:00,2023-12-05 13:28:00
USER_8120,5,1017.08,203.42,435.88,69338.26,2,40.0,0.0,0.0,11.4,0.8,3276.46,3,3,3,2023-03-22 22:39:00,2023-10-20 17:28:00
USER_8131,5,654.51,130.9,225.92,53265.44,2,40.0,0.0,0.0,9.0,2.2,1925.19,5,3,3,2023-01-02 21:46:00,2023-10-21 21:58:00
USER_8193,5,497.1,99.42,270.84,44018.81,2,40.0,20.0,0.0,9.2,2.4,2263.75,4,3,4,2023-01-04 23:03:00,2023-12-24 01:04:00
USER_8194,5,808.13,161.63,513.26,57418.62,2,40.0,0.0,0.0,10.4,2.4,2169.6,2,2,3,2023-03-05 13:28:00,2023-10-10 20:35:00
USER_8198,5,526.66,105.33,347.42,73722.11,2,40.0,0.0,20.0,7.0,2.6,2605.55,3,2,4,2023-03-11 04:45:00,2023-11-14 18:51:00
USER_8215,5,356.34,71.27,188.97,43011.37,2,40.0,0.0,0.0,6.2,1.4,1403.21,4,3,5,2023-01-19 15:20:00,2023-10-31 21:46:00
USER_8218,5,545.47,109.09,203.13,64153.95,2,40.0,0.0,20.0,9.8,1.8,2773.98,2,3,3,2023-04-22 02:50:00,2023-10-27 09:16:00
USER_8238,5,310.89,62.18,205.11,59564.37,2,40.0,0.0,0.0,6.6,2.6,3302.25,4,2,3,2023-01-12 01:17:00,2023-09-25 12:36:00
USER_8261,5,209.25,41.85,108.76,49975.29,2,40.0,0.0,40.0,10.0,1.6,3040.27,4,3,4,2023-01-14 09:56:00,2023-11-27 14:12:00
USER_8331,5,204.91,40.98,156.8,44237.85,2,40.0,20.0,0.0,5.2,2.6,2556.81,4,3,2,2023-01-18 23:54:00,2023-12-02 04:37:00
USER_8335,5,586.48,117.3,229.32,50623.52,2,40.0,0.0,0.0,10.2,2.2,3159.16,3,2,4,2023-01-29 08:42:00,2023-12-17 00:36:00
USER_8344,5,299.94,59.99,132.0,47569.23,2,40.0,20.0,20.0,7.2,2.8,3217.41,3,2,2,2023-02-05 14:10:00,2023-11-08 18:58:00
USER_8407,5,354.03,70.81,155.73,45172.44,2,40.0,0.0,20.0,6.0,2.0,2091.48,4,2,4,2023-01-01 11:37:00,2023-12-29 16:55:00
USER_8428,5,925.85,185.17,320.67,51645.51,2,40.0,0.0,0.0,9.4,1.4,1411.89,3,2,3,2023-01-24 08:47:00,2023-12-06 05:02:00
USER_8440,5,400.32,80.06,145.9,33451.73,2,40.0,0.0,0.0,6.2,1.8,2472.35,3,3,4,2023-04-22 04:30:00,2023-12-14 19:47:00
USER_8443,5,690.8,138.16,347.86,44103.79,2,40.0,0.0,0.0,6.2,3.0,2454.15,4,3,4,2023-05-15 10:47:00,2023-11-17 19:26:00
USER_8466,5,1066.38,213.28,495.52,59141.44,2,40.0,20.0,0.0,5.8,3.4,2663.29,2,2,4,2023-04-23 08:58:00,2023-12-30 11:05:00
USER_8498,5,487.85,97.57,173.84,59722.74,2,40.0,0.0,20.0,6.2,2.2,2021.06,2,2,3,2023-02-12 06:19:00,2023-11-18 10:14:00
USER_8511,5,1045.37,209.07,662.1,41608.54,2,40.0,40.0,0.0,6.2,1.8,1028.05,4,3,3,2023-01-06 17:49:00,2023-12-15 20:52:00
USER_8512,5,573.81,114.76,252.56,57559.73,2,40.0,0.0,20.0,5.8,1.6,1876.89,4,2,4,2023-01-27 21:08:00,2023-10-04 15:51:00
USER_8538,5,443.09,88.62,236.13,54375.3,2,40.0,0.0,0.0,8.0,2.6,3542.92,3,2,4,2023-01-16 10:30:00,2023-12-18 15:11:00
USER_8593,5,409.13,81.83,248.6,77901.75,2,40.0,0.0,0.0,7.4,2.2,2879.87,3,2,3,2023-06-11 00:25:00,2023-12-24 05:59:00
USER_8597,5,800.42,160.08,286.76,53796.93,2,40.0,0.0,0.0,10.6,2.4,3149.96,3,3,5,2023-01-04 19:49:00,2023-10-03 12:05:00
USER_8599,5,419.92,83.98,222.0,40213.27,2,40.0,0.0,20.0,5.0,1.4,2150.67,3,3,4,2023-01-03 08:19:00,2023-12-24 19:59:00
USER_8620,5,521.69,104.34,149.92,67510.69,2,40.0,0.0,20.0,4.6,1.6,2544.65,4,3,4,2023-04-16 14:45:00,2023-12-16 22:24:00
USER_8664,5,551.82,110.36,203.02,67364.09,2,40.0,0.0,0.0,4.8,3.0,1893.94,3,3,4,2023-03-23 17:06:00,2023-10-21 23:21:00
USER_8700,5,367.65,73.53,120.03,54605.51,2,40.0,0.0,0.0,9.4,2.8,2580.23,3,2,3,2023-02-21 21:00:00,2023-12-29 17:11:00
USER_8703,5,420.7,84.14,208.72,70289.75,2,40.0,0.0,20.0,4.6,2.8,2186.42,3,3,4,2023-04-11 19:16:00,2023-12-23 04:34:00
USER_8704,5,482.56,96.51,301.82,58883.5,2,40.0,20.0,20.0,11.8,1.8,1953.89,3,2,2,2023-01-23 21:36:00,2023-12-29 15:25:00
USER_8709,5,707.35,141.47,231.76,30830.03,2,40.0,0.0,20.0,6.0,1.6,2029.93,2,2,3,2023-01-10 21:31:00,2023-09-21 12:57:00
USER_8744,5,499.89,99.98,151.65,41725.52,2,40.0,20.0,20.0,7.0,2.2,3310.29,3,2,3,2023-02-05 12:53:00,2023-07-16 07:52:00
USER_8755,5,424.65,84.93,241.11,54164.62,2,40.0,0.0,20.0,5.4,1.8,3298.5,2,3,3,2023-01-26 10:37:00,2023-10-25 20:12:00
USER_8835,5,455.27,91.05,246.41,58977.34,2,40.0,0.0,0.0,5.8,2.0,3018.37,3,3,3,2023-03-16 11:02:00,2023-10-14 11:08:00
USER_8839,5,389.3,77.86,139.73,50214.3,2,40.0,0.0,20.0,5.4,3.2,2306.5,4,2,2,2023-06-30 07:58:00,2023-10-21 07:53:00
USER_8847,5,887.38,177.48,471.13,69161.87,2,40.0,0.0,0.0,4.2,2.8,1636.95,3,2,3,2023-03-10 14:14:00,2023-09-19 00:37:00
USER_8852,5,303.36,60.67,195.62,62780.64,2,40.0,0.0,20.0,10.8,2.6,1263.39,4,2,3,2023-02-02 12:59:00,2023-11-18 20:24:00
USER_8861,5,315.0,63.0,138.53,55807.07,2,40.0,0.0,20.0,7.2,2.4,2331.18,5,3,3,2023-01-13 22:57:00,2023-11-09 13:01:00
USER_8894,5,411.29,82.26,218.81,37818.11,2,40.0,0.0,40.0,7.2,1.8,2964.98,3,2,3,2023-01-04 21:21:00,2023-12-11 04:32:00
USER_8901,5,838.93,167.79,200.64,52203.3,2,40.0,40.0,0.0,6.8,2.8,3325.45,3,2,3,2023-01-27 09:54:00,2023-11-12 12:10:00
USER_8911,5,745.3,149.06,266.52,48425.32,2,40.0,0.0,0.0,5.8,3.0,2273.01,3,3,3,2023-03-04 03:13:00,2023-10-03 03:49:00
USER_8918,5,342.14,68.43,203.89,55254.15,2,40.0,0.0,0.0,7.6,2.2,2753.22,4,3,4,2023-02-07 06:19:00,2023-11-29 10:58:00
USER_8948,5,315.04,63.01,93.87,75394.35,2,40.0,20.0,20.0,11.2,2.2,1108.35,3,2,3,2023-02-17 11:58:00,2023-09-02 06:57:00
USER_8957,5,635.37,127.07,346.78,47714.5,2,40.0,0.0,0.0,10.2,2.6,2658.79,4,2,2,2023-02-11 08:23:00,2023-12-15 03:49:00
USER_8960,5,845.57,169.11,459.01,38452.06,2,40.0,0.0,0.0,5.8,2.4,2411.31,4,2,3,2023-02-04 05:00:00,2023-08-29 10:46:00
USER_8974,5,545.37,109.07,222.34,44827.64,2,40.0,0.0,20.0,5.2,1.6,1190.95,3,2,3,2023-03-24 06:57:00,2023-12-12 19:15:00
USER_8978,5,353.37,70.67,104.59,30674.26,2,40.0,20.0,0.0,9.2,1.2,2524.04,3,3,3,2023-04-02 15:37:00,2023-12-04 15:22:00
USER_8997,5,762.7,152.54,481.62,61892.86,2,40.0,0.0,0.0,8.2,2.8,4013.85,4,3,3,2023-06-28 02:39:00,2023-12-07 21:45:00
USER_9016,5,457.21,91.44,297.54,35835.62,2,40.0,0.0,0.0,8.8,1.2,2951.61,4,2,3,2023-01-01 17:05:00,2023-10-09 01:06:00
USER_9041,5,218.4,43.68,83.2,48988.18,2,40.0,0.0,40.0,5.0,0.2,2938.62,4,3,2,2023-02-24 13:32:00,2023-12-23 06:22:00
USER_9069,5,423.94,84.79,146.73,31310.3,2,40.0,0.0,0.0,8.2,2.0,1912.81,3,2,3,2023-05-23 11:59:00,2023-11-03 11:27:00
USER_9088,5,857.43,171.49,453.51,63984.66,2,40.0,0.0,0.0,8.8,2.0,2454.15,3,2,3,2023-04-13 01:24:00,2023-06-16 19:27:00
USER_9108,5,1067.51,213.5,429.04,49827.79,2,40.0,0.0,0.0,12.0,2.0,3264.03,3,3,3,2023-02-21 20:25:00,2023-08-30 10:03:00
USER_9132,5,339.27,67.85,172.07,46972.99,2,40.0,20.0,0.0,7.2,2.4,1932.54,3,3,3,2023-02-08 18:16:00,2023-10-11 14:54:00
USER_9139,5,325.47,65.09,196.43,46589.39,2,40.0,0.0,0.0,7.6,2.2,3384.62,3,3,3,2023-02-24 22:21:00,2023-12-29 06:08:00
USER_9157,5,236.0,47.2,121.05,36803.72,2,40.0,0.0,0.0,8.4,0.8,2243.52,4,3,4,2023-01-25 10:51:00,2023-06-25 10:27:00
USER_9164,5,348.97,69.79,139.84,58353.45,2,40.0,0.0,0.0,4.4,1.4,1198.47,3,3,3,2023-03-30 22:09:00,2023-11-07 09:46:00
USER_9177,5,301.56,60.31,206.24,58028.47,2,40.0,0.0,20.0,9.2,1.4,1189.83,3,3,5,2023-02-02 17:25:00,2023-09-24 05:12:00
USER_9240,5,360.34,72.07,168.96,65247.45,2,40.0,20.0,0.0,4.6,2.6,2555.92,4,3,4,2023-01-29 23:22:00,2023-11-02 13:06:00
USER_9253,5,321.09,64.22,109.05,69649.96,2,40.0,0.0,0.0,10.2,2.4,2282.27,3,3,3,2023-03-05 05:53:00,2023-11-02 11:15:00
USER_9265,5,681.99,136.4,218.15,46652.84,2,40.0,0.0,0.0,7.6,2.2,3234.66,5,2,3,2023-03-06 02:22:00,2023-10-24 13:18:00
USER_9287,5,226.28,45.26,83.88,41229.88,2,40.0,0.0,40.0,3.0,2.0,2318.52,3,2,3,2023-01-11 22:37:00,2023-11-11 10:39:00
USER_9296,5,886.8,177.36,407.07,62539.71,2,40.0,0.0,0.0,10.6,2.2,1990.4,4,2,4,2023-01-12 16:06:00,2023-12-30 01:09:00
USER_9305,5,510.74,102.15,203.35,49442.32,2,40.0,0.0,20.0,8.2,2.0,1022.35,3,3,3,2023-01-11 23:42:00,2023-12-16 07:55:00
USER_9323,5,490.08,98.02,210.54,41748.41,2,40.0,0.0,0.0,8.8,2.0,1685.2,4,2,3,2023-01-18 10:04:00,2023-11-28 02:04:00
USER_9339,5,616.41,123.28,311.93,44031.01,2,40.0,0.0,0.0,4.2,2.0,2029.95,5,2,4,2023-01-29 18:11:00,2023-10-06 15:08:00
USER_9356,5,364.22,72.84,287.94,67358.68,2,40.0,20.0,0.0,7.0,1.6,2788.42,3,3,5,2023-01-10 14:02:00,2023-07-29 01:51:00
USER_9367,5,511.12,102.22,202.13,55368.24,2,40.0,0.0,40.0,8.4,3.0,2319.35,4,3,5,2023-01-08 17:44:00,2023-07-09 21:02:00
USER_9380,5,365.79,73.16,121.19,40882.03,2,40.0,20.0,0.0,7.8,1.8,1243.12,3,2,3,2023-03-17 15:08:00,2023-12-25 06:33:00
USER_9454,5,304.7,60.94,175.29,36894.08,2,40.0,0.0,0.0,10.2,2.2,3604.65,5,3,3,2023-01-20 22:32:00,2023-05-31 04:00:00
USER_9485,5,447.24,89.45,292.3,47694.93,2,40.0,0.0,20.0,6.0,2.6,2169.78,3,3,4,2023-05-11 07:24:00,2023-12-10 18:34:00
USER_9490,5,349.8,69.96,205.77,39722.72,2,40.0,0.0,20.0,9.8,2.6,1779.87,3,3,4,2023-03-10 21:27:00,2023-12-05 03:22:00
USER_9502,5,221.36,44.27,99.37,37508.56,2,40.0,20.0,40.0,6.4,2.0,2858.97,3,3,3,2023-03-06 20:34:00,2023-10-29 13:01:00
USER_9507,5,571.36,114.27,290.22,65164.81,2,40.0,0.0,20.0,8.2,2.4,3295.4,4,3,4,2023-01-14 22:07:00,2023-11-23 03:57:00
USER_9508,5,521.43,104.29,315.28,50518.86,2,40.0,20.0,0.0,10.6,1.0,2679.72,2,2,3,2023-06-26 08:10:00,2023-10-15 00:45:00
USER_9577,5,413.35,82.67,159.68,21287.62,2,40.0,0.0,0.0,9.0,1.8,2308.18,2,3,3,2023-02-19 06:35:00,2023-10-01 02:10:00
USER_9599,5,345.88,69.18,90.64,59760.32,2,40.0,0.0,0.0,8.4,1.6,2247.83,2,3,3,2023-02-04 00:51:00,2023-12-11 05:33:00
USER_9626,5,353.61,70.72,183.25,46352.3,2,40.0,0.0,0.0,7.0,2.0,2627.46,2,3,4,2023-06-09 11:40:00,2023-09-26 18:50:00
USER_9635,5,486.16,97.23,252.18,53486.52,2,40.0,0.0,20.0,7.8,2.0,1986.44,4,2,3,2023-04-12 22:13:00,2023-09-18 15:21:00
USER_9649,5,1312.64,262.53,1174.14,55955.9,2,40.0,0.0,0.0,8.8,2.6,1799.08,2,2,4,2023-01-31 02:41:00,2023-09-02 09:16:00
USER_9661,5,229.0,45.8,106.93,52438.25,2,40.0,0.0,40.0,7.0,1.8,2371.77,3,3,3,2023-01-10 14:49:00,2023-10-02 11:22:00
USER_9681,5,281.9,56.38,98.53,45508.69,2,40.0,0.0,20.0,7.2,1.6,2638.88,3,2,5,2023-02-26 11:38:00,2023-12-05 06:01:00
USER_9690,5,323.99,64.8,197.84,45864.99,2,40.0,0.0,0.0,7.2,3.2,2583.1,2,3,2,2023-03-25 18:10:00,2023-10-12 14:35:00
USER_9713,5,870.2,174.04,577.8,34311.88,2,40.0,0.0,0.0,9.2,2.2,1878.8,4,3,4,2023-05-09 20:18:00,2023-11-28 17:37:00
USER_9723,5,302.4,60.48,118.58,67388.8,2,40.0,0.0,0.0,8.0,2.4,1591.12,2,3,2,2023-03-04 19:48:00,2023-08-22 22:21:00
USER_9727,5,599.83,119.97,265.76,27599.07,2,40.0,0.0,0.0,7.2,2.8,2328.94,3,2,3,2023-02-22 12:19:00,2023-10-08 08:24:00
USER_9729,5,419.71,83.94,174.81,82293.31,2,40.0,20.0,20.0,7.4,2.0,3699.48,2,2,3,2023-02-18 07:03:00,2023-11-22 00:57:00
USER_9735,5,333.56,66.71,163.02,49145.84,2,40.0,0.0,0.0,8.4,2.4,3897.06,4,3,3,2023-03-25 06:23:00,2023-12-25 05:47:00
USER_9738,5,247.52,49.5,132.28,69704.54,2,40.0,40.0,0.0,6.6,2.0,3577.59,3,2,4,2023-01-30 11:34:00,2023-11-02 03:27:00
USER_9753,5,460.75,92.15,116.49,26807.62,2,40.0,0.0,20.0,5.0,1.6,3302.37,4,3,2,2023-05-08 01:59:00,2023-07-19 03:15:00
USER_9754,5,635.74,127.15,419.59,50753.98,2,40.0,0.0,40.0,4.8,2.4,3072.8,4,3,3,2023-01-17 19:09:00,2023-06-23 16:57:00
USER_9777,5,191.15,38.23,74.5,52626.28,2,40.0,0.0,0.0,8.8,2.0,2500.69,4,3,3,2023-03-20 14:33:00,2023-09-01 02:48:00
USER_9795,5,347.89,69.58,104.82,11490.54,2,40.0,20.0,0.0,4.0,2.4,1948.9,4,3,3,2023-01-04 07:48:00,2023-12-10 08:26:00
USER_9819,5,300.27,60.05,145.2,56287.74,2,40.0,0.0,0.0,7.8,1.8,1747.1,4,2,3,2023-04-30 01:53:00,2023-12-06 08:46:00
USER_9831,5,367.63,73.53,126.78,33620.71,2,40.0,0.0,0.0,5.8,2.2,3388.14,4,3,3,2023-03-16 00:10:00,2023-12-10 14:03:00
USER_9838,5,456.47,91.29,203.73,72806.2,2,40.0,20.0,20.0,8.8,1.4,2010.72,3,3,5,2023-06-13 22:51:00,2023-12-19 06:09:00
USER_9848,5,601.65,120.33,296.38,37950.25,2,40.0,0.0,0.0,6.8,3.0,2735.78,4,3,3,2023-01-31 09:00:00,2023-12-15 14:54:00
USER_9862,5,686.38,137.28,358.37,45861.59,2,40.0,0.0,0.0,6.4,2.2,1957.92,2,2,3,2023-03-04 17:22:00,2023-12-09 01:18:00
USER_9883,5,460.0,92.0,228.3,41397.3,2,40.0,20.0,0.0,5.8,2.8,2798.29,4,3,2,2023-06-30 05:09:00,2023-11-02 12:30:00
USER_9888,5,565.34,113.07,248.82,41700.19,2,40.0,0.0,20.0,7.4,1.8,2849.52,3,3,3,2023-02-05 04:08:00,2023-06-29 03:17:00
USER_9891,5,469.36,93.87,211.64,66995.3,2,40.0,0.0,0.0,10.6,1.8,3029.52,3,2,3,2023-03-13 06:04:00,2023-12-03 09:53:00
USER_9899,5,625.59,125.12,290.78,60584.51,2,40.0,0.0,0.0,5.4,1.2,2455.71,3,3,4,2023-02-22 11:24:00,2023-12-16 05:46:00
USER_9908,5,523.55,104.71,191.28,63882.4,2,40.0,0.0,0.0,5.2,2.0,2934.95,2,2,3,2023-05-15 02:26:00,2023-12-25 02:17:00
USER_9918,5,303.19,60.64,201.09,51317.63,2,40.0,0.0,20.0,6.2,2.4,2088.09,2,3,4,2023-02-17 17:38:00,2023-08-21 14:48:00
USER_9920,5,554.12,110.82,263.74,45427.67,2,40.0,0.0,20.0,5.4,2.8,2382.15,4,3,3,2023-04-01 10:18:00,2023-12-24 06:31:00
USER_9934,5,580.12,116.02,197.69,45502.33,2,40.0,0.0,20.0,5.0,2.4,2007.38,5,2,2,2023-05-09 07:53:00,2023-10-19 17:00:00
USER_9943,5,473.95,94.79,242.54,68569.47,2,40.0,20.0,20.0,7.6,1.6,1908.69,2,2,3,2023-02-23 21:40:00,2023-12-09 17:16:00
USER_9968,5,434.21,86.84,259.92,62977.12,2,40.0,0.0,20.0,7.6,2.2,1545.95,3,2,4,2023-03-30 11:47:00,2023-12-09 16:53:00
USER_9120,13,1205.6,92.74,420.5,42906.68,5,38.46,0.0,7.69,5.54,2.23,2033.42,3,3,3,2023-01-03 22:45:00,2023-12-30 04:20:00
USER_1018,8,406.38,50.8,88.12,43089.72,3,37.5,25.0,0.0,8.0,2.13,3703.53,3,2,4,2023-01-17 16:14:00,2023-11-11 12:36:00
USER_1022,8,828.79,103.6,384.05,59992.62,3,37.5,0.0,25.0,5.13,1.63,2562.94,5,3,5,2023-03-15 21:30:00,2023-11-22 13:26:00
USER_1064,8,884.51,110.56,262.25,34102.65,3,37.5,12.5,0.0,8.0,1.13,1279.94,4,3,4,2023-02-24 02:10:00,2023-12-26 01:28:00
USER_1066,8,451.53,56.44,160.25,53354.65,3,37.5,0.0,0.0,7.5,1.75,2585.51,4,3,5,2023-01-21 15:52:00,2023-12-27 09:39:00
USER_1166,8,924.36,115.55,552.48,46571.5,3,37.5,0.0,12.5,7.88,2.38,1743.24,5,3,5,2023-01-12 11:25:00,2023-12-27 12:50:00
USER_1211,8,781.82,97.73,172.5,51068.77,3,37.5,0.0,0.0,8.75,2.63,1944.7,5,3,3,2023-01-09 13:36:00,2023-12-21 17:49:00
USER_1257,8,775.34,96.92,243.71,42936.28,3,37.5,0.0,0.0,8.38,2.13,2665.34,5,3,4,2023-03-22 10:29:00,2023-11-14 16:44:00
USER_1358,8,636.07,79.51,183.14,59072.62,3,37.5,0.0,25.0,8.25,2.13,2802.55,3,3,4,2023-02-16 04:26:00,2023-09-29 00:47:00
USER_1391,8,697.27,87.16,223.7,39398.58,3,37.5,0.0,0.0,7.25,2.75,1814.99,5,3,4,2023-01-13 20:41:00,2023-10-20 04:28:00
USER_1538,8,305.43,38.18,74.18,51537.07,3,37.5,0.0,12.5,8.38,1.88,2280.94,4,3,5,2023-01-20 20:42:00,2023-12-08 00:12:00
USER_1555,8,577.97,72.25,147.59,58390.64,3,37.5,0.0,0.0,3.88,2.25,2571.66,4,2,4,2023-01-24 12:18:00,2023-12-23 04:08:00
USER_1577,8,304.24,38.03,59.72,75415.95,3,37.5,0.0,0.0,8.38,2.0,2882.53,4,2,4,2023-02-19 12:05:00,2023-12-23 02:30:00
USER_1583,8,645.81,80.73,195.25,62963.12,3,37.5,0.0,12.5,10.0,2.0,2515.7,3,3,4,2023-01-30 06:15:00,2023-12-05 14:17:00
USER_1594,8,941.59,117.7,287.91,58996.36,3,37.5,0.0,0.0,6.25,1.63,3018.26,3,3,5,2023-03-03 20:31:00,2023-11-05 16:49:00
USER_1598,8,670.91,83.86,204.01,47021.27,3,37.5,0.0,12.5,9.38,2.63,2104.42,4,3,4,2023-02-18 04:35:00,2023-07-15 15:56:00
USER_1600,8,831.64,103.95,405.49,56476.79,3,37.5,25.0,0.0,7.63,1.88,2297.77,3,3,5,2023-02-09 09:09:00,2023-12-31 11:53:00
USER_1661,8,436.26,54.53,123.87,55699.25,3,37.5,0.0,0.0,5.88,2.38,2730.28,4,2,4,2023-04-13 20:05:00,2023-12-16 17:56:00
USER_1675,8,582.53,72.82,154.2,46814.37,3,37.5,0.0,12.5,7.0,1.25,2307.85,4,3,4,2023-03-27 18:44:00,2023-12-17 06:38:00
USER_1677,8,582.24,72.78,137.74,50243.1,3,37.5,37.5,25.0,8.38,2.0,3410.57,4,3,4,2023-02-02 21:11:00,2023-10-05 12:20:00
USER_1830,8,429.15,53.64,127.65,46694.39,3,37.5,0.0,12.5,6.75,1.75,2646.48,4,3,4,2023-04-25 04:36:00,2023-12-01 03:05:00
USER_1913,8,801.9,100.24,309.2,32160.62,3,37.5,0.0,25.0,6.75,2.13,2578.8,4,2,5,2023-03-26 10:07:00,2023-09-23 23:51:00
USER_1948,8,883.66,110.46,210.11,52301.07,3,37.5,12.5,0.0,6.25,2.0,3109.75,5,3,5,2023-02-03 06:07:00,2023-12-23 01:53:00
USER_2125,8,686.55,85.82,280.77,47503.9,3,37.5,12.5,0.0,7.88,2.63,1613.11,4,3,4,2023-01-15 03:20:00,2023-12-26 22:31:00
USER_2129,8,794.96,99.37,252.93,38969.43,3,37.5,0.0,25.0,7.75,2.13,2412.88,5,2,3,2023-07-02 18:03:00,2023-12-31 16:09:00
USER_2222,8,907.94,113.49,331.68,58823.79,3,37.5,12.5,0.0,9.0,2.63,2778.62,4,3,4,2023-01-16 08:42:00,2023-11-19 07:47:00
USER_2244,8,1294.48,161.81,267.06,29781.53,3,37.5,12.5,0.0,7.5,2.25,2802.84,5,2,4,2023-01-07 09:07:00,2023-11-25 11:08:00
USER_2250,8,792.3,99.04,225.84,68742.82,3,37.5,12.5,12.5,8.0,2.5,1308.26,4,3,4,2023-01-29 00:59:00,2023-11-21 13:07:00
USER_2294,8,886.94,110.87,189.4,49588.74,3,37.5,0.0,12.5,5.13,2.5,2488.52,5,3,5,2023-01-16 15:13:00,2023-12-10 16:17:00
USER_2316,8,934.72,116.84,278.69,46889.53,3,37.5,12.5,0.0,7.88,2.0,2839.54,4,3,4,2023-04-23 09:21:00,2023-11-26 19:04:00
USER_2353,8,1080.43,135.05,460.71,38410.26,3,37.5,0.0,25.0,5.0,2.5,1693.54,4,3,4,2023-02-01 13:57:00,2023-12-18 08:16:00
USER_2354,8,924.4,115.55,269.73,37838.57,3,37.5,12.5,25.0,7.0,2.0,3018.09,4,2,4,2023-01-18 21:57:00,2023-10-05 10:15:00
USER_2361,8,546.11,68.26,244.71,50473.71,3,37.5,0.0,12.5,6.25,2.13,2483.7,5,3,3,2023-03-25 18:18:00,2023-12-17 09:59:00
USER_2363,8,660.65,82.58,274.03,68767.64,3,37.5,12.5,12.5,7.0,2.13,2837.29,5,3,4,2023-01-06 14:17:00,2023-12-21 08:53:00
USER_2376,8,808.35,101.04,235.94,68431.71,3,37.5,0.0,0.0,5.75,2.25,2765.49,4,2,4,2023-04-22 05:42:00,2023-12-27 14:05:00
USER_2521,8,722.84,90.36,169.89,46176.77,3,37.5,0.0,0.0,9.88,2.38,2907.87,4,3,4,2023-02-15 17:03:00,2023-07-31 06:09:00
USER_2525,8,465.04,58.13,138.96,61678.64,3,37.5,25.0,12.5,9.13,2.25,2303.84,3,3,5,2023-01-27 16:17:00,2023-11-10 10:31:00
USER_2571,8,821.24,102.66,235.37,50305.81,3,37.5,25.0,0.0,6.5,1.88,2673.97,4,3,4,2023-02-03 15:08:00,2023-07-26 00:03:00
USER_2613,8,866.37,108.3,398.24,55603.82,3,37.5,0.0,37.5,5.38,2.25,1599.36,4,3,4,2023-01-18 20:50:00,2023-12-07 00:45:00
USER_2615,8,435.27,54.41,151.99,49624.33,3,37.5,0.0,0.0,8.13,2.38,2155.32,4,3,3,2023-03-23 22:03:00,2023-11-05 08:56:00
USER_2685,8,920.52,115.06,283.26,59566.99,3,37.5,0.0,37.5,5.63,1.75,3175.78,4,3,3,2023-01-10 05:17:00,2023-12-02 05:23:00
USER_2819,8,1418.24,177.28,448.79,38977.79,3,37.5,0.0,0.0,6.88,1.88,2373.74,4,3,4,2023-01-03 03:30:00,2023-10-16 16:07:00
USER_2884,8,742.39,92.8,247.54,54102.51,3,37.5,0.0,12.5,6.25,1.75,3608.03,4,3,5,2023-02-10 15:06:00,2023-12-16 11:23:00
